"type","language","license","rightsHolder","accessRights","datasetID","institutionCode","datasetName","basisOfRecord","informationWithheld","dynamicProperties","occurrenceID","sex","organismID","eventDate","locationID","decimalLatitude","decimalLongitude","geodeticDatum","georeferenceSources","georeferenceVerificationStatus","scientificName","kingdom","taxonRank"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236657","male","","2015-02-03T19:41:09Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236658","male","","2015-02-03T19:42:36Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236659","male","","2015-02-03T19:43:52Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236660","male","","2015-02-03T19:44:46Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236661","male","","2015-02-03T19:45:44Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236662","male","","2015-02-03T19:46:52Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236663","male","","2015-02-03T19:48:19Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236664","male","","2015-02-03T19:49:36Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236665","male","","2015-02-03T19:50:31Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236666","male","","2015-02-03T19:51:33Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236667","male","","2015-02-03T19:52:47Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236668","male","","2015-02-03T19:53:38Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236669","male","","2015-02-03T19:54:32Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236670","male","","2015-02-03T19:55:31Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236671","male","","2015-02-03T19:56:40Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236672","male","","2015-02-03T19:58:09Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236673","male","","2015-02-03T19:59:30Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236674","male","","2015-02-03T20:00:34Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236675","male","","2015-02-03T20:01:52Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236676","male","","2015-02-03T20:02:50Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236677","male","","2015-02-03T20:03:57Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236678","male","","2015-02-03T20:05:23Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236679","male","","2015-02-03T20:06:37Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236680","male","","2015-02-03T20:07:27Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236681","male","","2015-02-03T20:08:19Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236682","male","","2015-02-03T20:09:13Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236683","male","","2015-02-03T20:10:13Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236684","male","","2015-02-03T20:11:25Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236685","male","","2015-02-03T20:13:01Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236686","male","","2015-02-03T20:14:34Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23236687","male","","2015-02-03T20:16:02Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
